ID,Marital Status,Gender,Yearly Income,Children,Education,Occupation,Home Owner,Cars,Commute Distance,Region,Age,BikeBuyer,Scored Labels,Scored Probabilities,ID (2),Latitude,Longitude,City,Zip Code,Country
28379,Married,Male,30000,1,Bachelors,Skilled Manual,Yes,2,0-1 Miles,Europe,40,No,No,0.00185401795897633,28379,21.65201,134.00271,Barrow-in-Furness,O3M 9WQ,United Kingdom
20570,Married,Male,130000,4,Partial College,Professional,Yes,4,0-1 Miles,Europe,60,No,No,0.000731886364519596,20570,36.76794,-128.77205,Barry,NI1 2MI,United Kingdom
26990,Married,Male,20000,0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,34,No,No,0.000458822207292542,26990,-26.27985,166.49834,Nottingham,I7 8KB,United Kingdom
19495,Single,Male,20000,4,High School,Manual,Yes,2,0-1 Miles,Europe,27,No,No,0.0291377808898687,19495,4.33245,53.09814,Arras,17812,France
22482,Single,Female,10000,3,Partial High School,Manual,Yes,2,0-1 Miles,Europe,41,No,No,0.0089805144816637,22482,40.08962,-172.38899,Ajaccio,6788,France
26401,Married,Female,130000,4,High School,Professional,Yes,4,0-1 Miles,Europe,52,No,No,0.000903773936443031,26401,-81.16528,168.37689,Berlin,32325,Germany
16044,Married,Female,10000,0,Bachelors,Manual,Yes,0,0-1 Miles,Europe,48,No,No,0.000276888895314187,16044,-13.275,-63.71876,Hofheim am Taunus,80326,Germany
27304,Single,Female,110000,4,Partial College,Professional,No,3,5-10 Miles,Europe,49,No,No,0.000516352360136807,27304,68.19349,5.2504,Dijon,22439,France
13826,Single,Female,30000,0,Partial College,Clerical,No,1,0-1 Miles,Europe,28,No,No,0.0237158853560686,13826,89.64555,64.4163,Brampton,W06 5UI,United Kingdom
20796,Single,Female,10000,0,Bachelors,Manual,Yes,0,0-1 Miles,Europe,45,No,No,0.000982581288553774,20796,8.49964,-100.47869,Paisley,P5 6DW,United Kingdom
22683,Single,Male,30000,3,Partial College,Clerical,Yes,0,0-1 Miles,Europe,43,No,No,0.16027557849884,22683,-64.59559,-153.75311,Cottbus,87304,Germany
25549,Single,Female,10000,0,Partial College,Manual,No,1,0-1 Miles,Europe,65,No,Yes,0.655820488929749,25549,-24.64197,-77.46649,Coupar Angus,H7M 7OD,United Kingdom
17771,Married,Female,10000,0,Partial College,Manual,No,2,0-1 Miles,Europe,54,No,No,0.00177229417022318,17771,68.32017,77.78986,H�rouville-Saint-Clair,52013,France
13253,Married,Female,130000,4,Partial College,Professional,Yes,2,0-1 Miles,Europe,48,Yes,Yes,0.949975967407227,13253,-72.76701,36.79681,Newport,VH9 3ZZ,United Kingdom
19078,Single,Female,80000,0,Partial High School,Skilled Manual,Yes,2,10+ Miles,Europe,59,No,No,0.000210483005503193,19078,-51.76698,-97.27348,Buckingham,X9N 6EV,United Kingdom
17089,Married,Female,10000,0,Partial High School,Manual,No,2,0-1 Miles,Europe,34,No,No,6.19744605501182E-05,17089,-52.06104,-137.94996,Morpeth,HV9 9YS,United Kingdom
12233,Married,Male,10000,0,Partial College,Manual,Yes,1,1-2 Miles,Europe,51,No,No,0.0012026937911287,12233,-20.07071,-169.13343,Ludwigsburg,76805,Germany
25673,Single,Male,20000,0,High School,Manual,Yes,1,2-5 Miles,Europe,30,No,No,0.00129923573695123,25673,-81.93645,145.14599,Le Petit-Quevilly,19247,France
15052,Married,Female,20000,1,Partial College,Manual,Yes,0,2-5 Miles,Europe,46,No,No,0.0485426411032677,15052,33.52794,-140.72809,P�rigueux,78348,France
14999,Single,Female,10000,0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,33,No,No,0.00283013889566064,14999,67.23803,5.40591,Greenlaw,YI6Y 8WA,United Kingdom
27179,Single,Male,30000,0,High School,Manual,No,1,2-5 Miles,Europe,35,Yes,No,0.0476681776344776,27179,-33.92372,158.79039,Saint-Di�-des-Vosges,38595,France
15074,Married,Female,10000,0,Bachelors,Clerical,No,2,0-1 Miles,Europe,86,No,No,9.03836507859523E-07,15074,-48.63405,-104.26865,Brodick,KL4 7KI,United Kingdom
22584,Single,Female,20000,1,Partial College,Manual,Yes,0,1-2 Miles,Europe,45,No,No,0.0270761251449585,22584,66.71067,135.26724,G?ppingen,68879,Germany
24074,Single,Female,10000,3,Partial High School,Manual,No,2,0-1 Miles,Europe,41,No,No,0.0009489557123743,24074,47.43362,134.64309,Amlwch,S87 6OE,United Kingdom
12651,Single,Male,90000,1,High School,Management,Yes,3,10+ Miles,Europe,56,No,No,0.00291893631219864,12651,-67.5446,-167.17584,Heilbronn,28896,Germany
14693,Single,Male,30000,0,High School,Manual,No,1,2-5 Miles,Europe,33,No,No,0.000642757164314389,14693,26.23912,99.26111,Besan�on,64667,France
28546,Married,Female,20000,0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,26,No,No,5.3421641496243E-05,28546,-87.043,-15.03934,Stourbridge,YG6X 9HN,United Kingdom
13598,Married,Male,120000,5,Partial College,Professional,Yes,3,10+ Miles,Europe,55,No,No,0.000851544144097716,13598,62.85792,18.11939,Draguignan,70027,France
17939,Single,Female,10000,1,High School,Manual,No,1,2-5 Miles,Europe,47,No,No,0.00285387667827308,17939,-51.84423,-42.2797,Saint-Malo,2155,France
12543,Married,Male,10000,0,Bachelors,Manual,Yes,0,0-1 Miles,Europe,48,No,No,0.00065784971229732,12543,81.60312,33.89872,Holyhead,ZR67 8YO,United Kingdom
24078,Married,Male,30000,1,Bachelors,Skilled Manual,Yes,2,0-1 Miles,Europe,41,No,No,0.00390989938750863,24078,-83.88857,-124.89173,Strasbourg,66973,France
26849,Married,Male,10000,2,Partial High School,Manual,Yes,2,0-1 Miles,Europe,43,No,No,6.74676775815897E-05,26849,62.54546,65.5296,Bergisch Gladbach,58616,Germany
28473,Single,Male,20000,0,Bachelors,Clerical,No,0,0-1 Miles,Europe,67,No,No,1.24745129141957E-05,28473,21.09978,-22.72281,Paderborn,76594,Germany
24567,Married,Female,80000,1,High School,Professional,Yes,3,10+ Miles,Europe,55,No,No,0.000174704051460139,24567,-45.27887,135.86186,Sotteville-l�s-Rouen,68529,France
14694,Single,Female,30000,0,High School,Manual,Yes,1,2-5 Miles,Europe,33,No,No,0.00717449095100164,14694,-17.9959,87.14787,Itzehoe,88207,Germany
24126,Single,Male,20000,0,High School,Manual,No,1,2-5 Miles,Europe,29,No,No,9.61977639235556E-05,24126,-69.80529,-115.14561,Roubaix,47988,France
14695,Single,Male,10000,0,Partial High School,Manual,No,2,0-1 Miles,Europe,34,No,No,0.0012448001652956,14695,5.63009,-44.80739,Newbury,DV8F 8WX,United Kingdom
24146,Single,Male,20000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,45,No,No,0.00279454328119755,24146,58.2294,6.65742,Coupar Angus,DQ5T 5OJ,United Kingdom
16450,Single,Female,30000,5,Partial College,Clerical,Yes,2,0-1 Miles,Europe,29,No,No,0.00047184995491989,16450,-74.77245,-169.37204,Bergisch Gladbach,35632,Germany
16941,Married,Female,10000,0,Partial College,Manual,Yes,0,0-1 Miles,Europe,50,No,No,0.00180504191666842,16941,-77.80563,78.8163,Montb�liard,61832,France
22454,Married,Female,10000,0,Partial College,Manual,No,2,0-1 Miles,Europe,54,No,No,0.00186474295333028,22454,52.63686,165.35699,St. Clears,AO1 6WL,United Kingdom
25142,Single,Female,30000,0,Partial College,Clerical,Yes,1,2-5 Miles,Europe,32,No,No,0.00428718887269497,25142,-57.11633,134.98861,Hof,37737,Germany
26844,Single,Female,20000,0,Partial College,Manual,No,1,1-2 Miles,Europe,76,No,No,1.95105276361573E-05,26844,4.18998,125.36887,V?lklingen,76350,Germany
16300,Single,Male,20000,0,High School,Manual,No,1,1-2 Miles,Europe,29,No,No,0.000797249609604478,16300,-36.77938,-131.03861,Tarbes,88427,France
12729,Single,Male,30000,0,Partial College,Clerical,No,1,2-5 Miles,Europe,27,No,No,0.000344646803569049,12729,65.63949,-112.60881,Bremerhaven,98514,Germany
18173,Single,Male,130000,5,High School,Professional,No,3,0-1 Miles,Europe,55,Yes,No,0.0326838530600071,18173,3.27199,-101.07109,Ludwigshafen,2247,Germany
29370,Single,Male,30000,0,Bachelors,Clerical,No,1,2-5 Miles,Europe,79,No,No,2.21210325435095E-06,29370,-45.41168,179.01999,Blairgowrie,FV5N 1WO,United Kingdom
17223,Married,Male,80000,1,High School,Management,Yes,4,10+ Miles,Europe,58,No,No,0.000189403188414872,17223,75.07442,-80.02566,Haguenau,19743,France
28550,Single,Male,10000,0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,33,No,No,8.18946573417634E-05,28550,-89.26133,154.52271,Berlin,30521,Germany
19066,Married,Male,130000,5,Partial College,Professional,No,3,10+ Miles,Europe,54,No,No,2.03955532924738E-05,19066,44.9753,3.53515,Saarlouis,48759,Germany
14543,Married,Female,10000,0,Partial College,Manual,Yes,0,0-1 Miles,Europe,49,No,No,0.000665267114527524,14543,-66.03997,-155.20967,Le Puy-en-Velay,25505,France
24130,Married,Female,10000,0,Partial High School,Manual,Yes,2,0-1 Miles,Europe,32,No,No,6.26023393124342E-05,24130,-75.21536,68.54756,Liverpool,FC8Q 3CY,United Kingdom
14202,Single,Male,90000,1,Partial High School,Skilled Manual,Yes,4,10+ Miles,Europe,58,No,No,0.000967108586337417,14202,51.71573,130.51499,Lunel,31859,France
27826,Single,Male,30000,4,Partial College,Clerical,No,1,0-1 Miles,Europe,28,No,No,0.00980668421834707,27826,82.34766,-145.43878,Rosenheim,76974,Germany
17757,Single,Male,20000,0,Partial College,Manual,Yes,1,2-5 Miles,Europe,36,No,No,0.00465933373197913,17757,-53.2484,86.96077,Parchim	City,57549,Germany
28910,Single,Female,90000,1,High School,Management,Yes,3,10+ Miles,Europe,56,No,No,5.67541501368396E-05,28910,-59.53206,-130.18564,Limoges,2997,France
25791,Single,Male,100000,4,Bachelors,Management,No,4,2-5 Miles,Europe,53,No,No,0.000993677414953709,25791,-44.31507,133.51713,Hamburg,17475,Germany
12714,Single,Female,30000,0,Partial College,Clerical,No,1,2-5 Miles,Europe,33,No,No,0.0016983849927783,12714,-64.97725,-130.87994,Mulhouse,4419,France
25487,Married,Female,30000,2,Partial College,Clerical,Yes,2,0-1 Miles,Europe,41,No,No,0.00201560230925679,25487,-21.00836,-33.11422,Berlin,53040,Germany
17764,Married,Male,30000,0,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,37,Yes,Yes,0.995811223983765,17764,-55.39588,-131.96725,Bautzen,67359,Germany
21135,Married,Male,20000,0,Partial High School,Manual,No,2,0-1 Miles,Europe,26,No,No,5.92206306464504E-05,21135,59.90207,-29.76016,Ludwigsfelde,1308,Germany
12458,Married,Female,30000,0,Bachelors,Clerical,Yes,0,1-2 Miles,Europe,38,No,No,0.0312316585332155,12458,-75.50078,57.40601,Bremen,61989,Germany
23918,Single,Female,20000,3,High School,Manual,Yes,2,0-1 Miles,Europe,43,No,No,0.0095630856230855,23918,58.35903,40.75339,Saltcoats,KO7U 5VG,United Kingdom
28406,Married,Male,30000,2,Partial College,Clerical,Yes,2,0-1 Miles,Europe,43,No,No,0.000692097470164299,28406,56.31494,50.07099,Rothes,XP57 2JA,United Kingdom
22825,Single,Female,120000,5,Partial College,Professional,Yes,3,10+ Miles,Europe,54,No,No,0.000964377948548645,22825,18.80236,-57.27503,Stroud,WO3X 4JI,United Kingdom
24042,Married,Male,10000,2,High School,Manual,Yes,1,0-1 Miles,Europe,38,No,No,0.395454794168472,24042,9.15535,57.39796,Marlborough,O6G 5CG,United Kingdom
20055,Single,Male,20000,0,Partial High School,Manual,No,2,1-2 Miles,Europe,35,No,No,0.000233707381994464,20055,75.1685,-117.09052,Bedford,T9 2OQ,United Kingdom
21740,Married,Female,20000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,44,No,No,0.00184331380296499,21740,10.69038,-70.53772,Durness,P98 5BN,United Kingdom
24033,Single,Female,30000,0,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,36,Yes,Yes,0.9999960064888,24033,-82.05105,-43.79716,Speyer,67050,Germany
21116,Married,Male,20000,0,High School,Manual,No,1,2-5 Miles,Europe,29,No,No,1.519773468317E-05,21116,30.20974,-107.00799,Bridlington,B9 2CP,United Kingdom
16937,Married,Male,30000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,44,Yes,Yes,0.524240553379059,16937,21.39758,135.42845,Fishguard,L1W 7SI,United Kingdom
12406,Single,Male,50000,0,Graduate Degree,Skilled Manual,No,0,1-2 Miles,Europe,36,No,No,0.00650619203224778,12406,68.83023,-87.44799,Kircudbright,R0W 7XU,United Kingdom
27783,Married,Female,30000,1,Bachelors,Skilled Manual,Yes,2,0-1 Miles,Europe,41,No,No,0.00471709063276649,27783,66.8914,122.09116,Watford,X8 8BT,United Kingdom
21032,Single,Male,20000,0,Partial College,Manual,Yes,1,2-5 Miles,Europe,37,No,No,0.0733701214194298,21032,5.19229,-100.44091,Rosenheim,97190,Germany
26221,Single,Female,30000,0,High School,Manual,No,1,2-5 Miles,Europe,34,Yes,No,0.128435671329498,26221,61.17208,79.47035,H�rouville-Saint-Clair,64300,France
17840,Single,Male,10000,0,Partial High School,Manual,No,2,0-1 Miles,Europe,31,No,No,5.32636149728205E-05,17840,-17.17481,-117.61762,Tregaron,AQ7G 0ZX,United Kingdom
20574,Married,Male,130000,4,Partial College,Professional,Yes,4,0-1 Miles,Europe,51,No,No,0.000966782972682267,20574,20.80398,160.10932,Haddington,XE9J 5OT,United Kingdom
22805,Married,Female,80000,0,Bachelors,Management,Yes,2,10+ Miles,Europe,62,No,No,0.00104745186399668,22805,-17.36238,87.44559,Worms,47697,Germany
27157,Married,Male,20000,0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,26,No,No,9.00859595276415E-05,27157,79.81139,49.23298,Haguenau,39129,France
27923,Single,Male,130000,3,Bachelors,Management,No,4,5-10 Miles,Europe,48,No,No,0.000494128791615367,27923,66.48491,3.4578,Oranienburg,26277,Germany
20907,Single,Male,10000,2,Partial High School,Manual,Yes,2,0-1 Miles,Europe,41,No,No,0.00151110929436982,20907,61.3899,-53.64936,Castres,10567,France
19191,Single,Male,30000,0,High School,Manual,No,1,2-5 Miles,Europe,35,No,No,0.0140815274789929,19191,-53.10353,-153.55349,Hamburg,5552,Germany
18622,Single,Male,20000,0,Partial High School,Manual,No,2,0-1 Miles,Europe,33,No,No,0.000211427366593853,18622,9.16984,50.73781,Reims,29896,France
21531,Married,Female,100000,4,Bachelors,Management,Yes,4,10+ Miles,Europe,53,No,No,5.77266655454878E-05,21531,5.08661,43.37595,Brodick,N7Q 9UO,United Kingdom
12325,Married,Female,130000,5,High School,Professional,Yes,3,10+ Miles,Europe,55,No,No,0.000135592141305096,12325,-74.36369,-130.40305,Wittenberg,92940,Germany
14140,Married,Female,30000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,45,Yes,No,0.0180127862840891,14140,89.41907,100.27589,Alloa,PA3R 4FD,United Kingdom
28385,Married,Female,30000,1,Bachelors,Skilled Manual,Yes,2,0-1 Miles,Europe,41,No,No,0.00133044621907175,28385,86.07719,-26.26207,Stralsund,75571,Germany
22324,Married,Female,40000,2,Partial College,Clerical,No,1,0-1 Miles,Europe,35,No,No,0.00445455638691783,22324,53.86848,-104.37934,Ingolstadt,24532,Germany
23936,Married,Female,20000,4,High School,Manual,Yes,2,0-1 Miles,Europe,27,No,No,0.0117443054914474,23936,-65.09254,-52.72338,Blankenfelde-Mahlow,20881,Germany
14989,Single,Female,20000,0,High School,Manual,No,1,5-10 Miles,Europe,30,No,No,8.38187334011309E-05,14989,68.45806,138.89926,Cuxhaven,61145,Germany
28898,Single,Female,130000,4,Partial College,Professional,No,4,0-1 Miles,Europe,52,No,No,8.06458992883563E-05,28898,-22.55729,92.46331,Illkirch-Graffenstaden,37212,France
14785,Single,Male,30000,1,Bachelors,Clerical,No,1,1-2 Miles,Europe,39,No,No,0.0057583125308156,14785,-44.27757,-174.71452,Dover,XK1 6KQ,United Kingdom
19505,Single,Male,30000,4,Partial College,Clerical,Yes,2,0-1 Miles,Europe,28,No,No,0.000503807270433754,19505,-84.99735,-165.95924,Hamburg,53541,Germany
24125,Single,Female,20000,0,High School,Manual,No,1,5-10 Miles,Europe,30,No,No,7.24167466614745E-06,24125,-68.31688,28.31812,Vannes,90928,France
17887,Married,Male,10000,0,Bachelors,Manual,Yes,0,0-1 Miles,Europe,48,No,No,4.02715049858671E-05,17887,47.94378,53.72738,Appleby,UZ1 7IE,United Kingdom
12832,Single,Male,20000,3,High School,Manual,Yes,0,0-1 Miles,Europe,42,No,No,0.00375214731320739,12832,-79.1313,137.8125,Bremen,89646,Germany
18186,Married,Female,130000,5,Partial High School,Professional,Yes,4,10+ Miles,Europe,59,No,No,0.0004263463197276,18186,3.45564,94.98387,Niort,10389,France
12727,Single,Female,20000,0,Partial High School,Manual,No,2,1-2 Miles,Europe,26,No,No,0.00197502551600337,12727,-39.89424,131.85327,Heilbronn,47275,Germany
12503,Single,Female,30000,3,Partial College,Clerical,Yes,2,0-1 Miles,Europe,27,No,No,0.00186755915638059,12503,-50.87924,15.67687,Grimma,62235,Germany
27175,Single,Male,40000,2,Partial College,Clerical,Yes,0,1-2 Miles,Europe,34,Yes,Yes,0.978570222854614,27175,-64.48578,-124.06396,Recklinghausen,46502,Germany
17104,Single,Male,40000,2,Partial College,Clerical,Yes,0,0-1 Miles,Europe,34,No,No,0.0154592143371701,17104,-88.48958,109.65504,Pontarlier,10581,France
11558,Single,Male,30000,1,Bachelors,Clerical,No,0,0-1 Miles,Europe,39,No,No,0.000321557425195351,11558,14.085,78.31611,Bad Hersfeld,54285,Germany
14863,Single,Female,40000,2,Partial College,Clerical,Yes,2,1-2 Miles,Europe,35,No,No,0.00579171115532517,14863,61.42127,127.87497,Niort,32665,France
20889,Single,Male,20000,1,High School,Manual,No,1,2-5 Miles,Europe,40,No,No,0.000529207056388259,20889,47.96843,89.19452,Forfar,TT38 0FY,United Kingdom
29476,Married,Female,20000,0,Partial College,Manual,No,1,0-1 Miles,Europe,47,Yes,No,0.0198411755263805,29476,31.42728,151.40989,Skegness,U8H 3NI,United Kingdom
12387,Single,Female,30000,0,High School,Manual,No,1,2-5 Miles,Europe,33,No,No,0.000180827511940151,12387,-29.54666,7.35516,Ch�tellerault,71071,France
14699,Married,Male,40000,1,Bachelors,Skilled Manual,Yes,1,1-2 Miles,Europe,33,No,No,0.076907254755497,14699,57.91664,179.42081,Passau,26998,Germany
20146,Married,Female,10000,0,Partial College,Manual,Yes,1,2-5 Miles,Europe,66,No,No,0.00247949454933405,20146,-12.95322,-145.52646,Camborne,KG5 0HV,United Kingdom
22314,Married,Female,10000,0,Partial High School,Manual,No,2,0-1 Miles,Europe,34,No,No,3.3185617212439E-05,22314,17.18437,-165.26823,Hamburg,97595,Germany
24139,Married,Male,10000,0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,33,No,No,9.72516136243939E-05,24139,-18.04759,98.84714,Durham,X62 5QC,United Kingdom
14784,Single,Male,30000,1,Bachelors,Clerical,No,0,0-1 Miles,Europe,38,No,No,0.0103226630017161,14784,0.5833,-112.27933,Leipzig,30533,Germany
25678,Single,Female,20000,0,Partial High School,Manual,No,2,0-1 Miles,Europe,32,No,No,0.000173055464983918,25678,19.84732,56.51794,Cawdor,EV0P 8UB,United Kingdom
25771,Single,Female,120000,4,High School,Professional,No,4,5-10 Miles,Europe,50,No,No,0.000245990144321695,25771,-44.93857,110.78535,Millport,W4Y 6NS,United Kingdom
14206,Married,Male,100000,5,Partial High School,Professional,No,1,5-10 Miles,Europe,59,No,No,0.000414240668760613,14206,-35.52659,-99.83863,Ch�teauroux,81986,France
19379,Single,Female,10000,0,Partial High School,Manual,Yes,2,0-1 Miles,Europe,31,No,No,0.000111889290565159,19379,-61.65413,170.36442,Toulouse,57053,France
22806,Married,Female,90000,0,Partial College,Professional,Yes,2,10+ Miles,Europe,62,No,No,0.000148081991937943,22806,-8.02504,-71.82233,Cannes,89081,France
17839,Single,Female,10000,0,Partial High School,Manual,Yes,2,0-1 Miles,Europe,31,No,No,0.000167688631336205,17839,-30.81913,136.24505,Pirmasens,65365,Germany
23966,Married,Male,20000,0,Graduate Degree,Manual,No,0,0-1 Miles,Europe,44,No,No,0.000278024293947965,23966,-8.63155,-42.67411,Beauvais,77737,France
20981,Married,Male,10000,0,Partial College,Manual,Yes,1,0-1 Miles,Europe,64,No,No,0.000271327269729227,20981,16.79347,65.49842,Lanester,38963,France
25698,Married,Female,10000,0,Partial College,Manual,Yes,0,1-2 Miles,Europe,50,No,No,0.000200225724256597,25698,77.61315,-141.12028,�pernay,86494,France
27812,Single,Female,20000,0,High School,Manual,No,1,1-2 Miles,Europe,29,No,No,8.00867055659182E-05,27812,40.4671,-165.0948,Salon-de-Provence,36421,France
17702,Married,Male,10000,0,Graduate Degree,Manual,Yes,0,0-1 Miles,Europe,38,No,No,0.000134224639623426,17702,43.95492,-22.8625,Bastia,80759,France
26951,Single,Female,10000,2,High School,Manual,No,0,0-1 Miles,Europe,36,No,No,0.048491857945919,26951,24.22961,159.91585,Anklam,14770,Germany
25494,Married,Male,30000,2,Partial College,Clerical,Yes,2,0-1 Miles,Europe,43,No,No,0.00975311547517776,25494,-23.3244,-90.53801,Tournefeuille,84273,France
24111,Single,Male,20000,0,High School,Manual,No,1,2-5 Miles,Europe,28,No,No,8.1276404671371E-05,24111,-89.90156,150.41854,Schw?bisch Gm?nd,13158,Germany
19524,Single,Female,30000,0,High School,Manual,No,1,1-2 Miles,Europe,28,No,No,0.00143392325844616,19524,-19.94932,124.08092,Parchim	City,58675,Germany
21075,Married,Male,30000,1,Bachelors,Skilled Manual,Yes,2,0-1 Miles,Europe,41,No,No,0.00431018648669124,21075,-41.17341,-178.84025,Dresden,16556,Germany
27936,Married,Male,60000,1,Partial High School,Skilled Manual,No,4,2-5 Miles,Europe,61,No,No,0.00408812751993537,27936,85.00485,179.3054,Rhyl,EE49 1QE,United Kingdom
14943,Married,Female,30000,1,Bachelors,Clerical,Yes,1,2-5 Miles,Europe,40,No,No,0.0232522077858448,14943,-62.51224,99.72575,Clackmannan,PB94 5GK,United Kingdom
11376,Single,Male,40000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,63,No,No,0.0496386401355267,11376,36.63726,27.23557,Hay-on-Wye,G5 0IA,United Kingdom
12739,Married,Male,40000,1,Bachelors,Skilled Manual,Yes,1,1-2 Miles,Europe,32,No,No,0.0153549173846841,12739,23.54024,-152.14872,Bremerhaven,18385,Germany
22830,Married,Male,120000,5,Partial College,Management,Yes,3,10+ Miles,Europe,57,No,No,0.000158583134179935,22830,9.82636,34.39064,Haverhill,D19 3YC,United Kingdom
16459,Married,Female,30000,0,Partial College,Clerical,No,1,0-1 Miles,Europe,30,No,No,0.00523043097928166,16459,15.61841,-156.0613,Hamburg,98656,Germany
23950,Married,Male,10000,0,Partial High School,Manual,No,2,0-1 Miles,Europe,31,No,No,1.72105355886742E-05,23950,-8.43818,-24.89905,Hagen,3878,Germany
14814,Single,Female,30000,2,Partial College,Clerical,Yes,0,0-1 Miles,Europe,43,No,No,0.0102161495015025,14814,67.07207,148.99306,Bastia,81673,France
15353,Single,Female,160000,3,Partial College,Professional,No,4,0-1 Miles,Europe,48,No,No,0.00391972111538053,15353,46.87779,-87.16952,Drancy,93277,France
14180,Married,Male,100000,3,Bachelors,Management,Yes,4,10+ Miles,Europe,60,No,No,7.29744861018844E-05,14180,31.46922,-3.59613,Shrewsbury,O22 2ZJ,United Kingdom
26879,Single,Female,20000,0,High School,Manual,No,1,2-5 Miles,Europe,30,No,No,9.04666885617189E-05,26879,-13.36551,-113.86039,Markkleeberg,6955,Germany
24576,Single,Male,150000,5,High School,Management,No,4,0-1 Miles,Europe,57,No,No,5.59889485884923E-05,24576,37.67213,-161.2297,Tranent,WS6B 5KX,United Kingdom
14142,Married,Male,10000,1,High School,Manual,Yes,1,2-5 Miles,Europe,46,No,No,0.00961936637759209,14142,-20.57768,-117.56034,Newton Stewart,G69 7DN,United Kingdom
16455,Married,Female,10000,0,High School,Manual,No,2,0-1 Miles,Europe,95,No,No,5.35861204298271E-07,16455,-43.83546,-177.62811,Ramsey,IH18 9BC,United Kingdom
28445,Single,Male,30000,0,Partial College,Clerical,No,1,0-1 Miles,Europe,30,No,No,0.447265356779099,28445,60.25095,60.97443,Guildford,VI06 9HV,United Kingdom
22799,Married,Female,120000,4,Partial High School,Professional,No,4,5-10 Miles,Europe,50,No,No,0.000457379268482327,22799,41.42649,178.15727,Le Mans,25928,France
22514,Single,Male,20000,0,High School,Manual,Yes,1,2-5 Miles,Europe,29,No,No,0.000641334510874003,22514,-0.71395,-36.32836,Penzance,A96 9SB,United Kingdom
27314,Single,Male,80000,0,Bachelors,Management,No,2,2-5 Miles,Europe,61,No,No,0.00128178228624165,27314,-38.50581,7.94951,Burntisland,LU5I 4BI,United Kingdom
27932,Single,Female,110000,4,Partial College,Professional,No,4,5-10 Miles,Europe,51,No,No,0.000288760988041759,27932,15.79052,41.56279,Limoges,39839,France
29413,Married,Male,30000,3,Partial College,Clerical,Yes,2,0-1 Miles,Europe,28,No,No,8.92143143573776E-05,29413,33.74951,-45.51592,Uppingham. Cottesmore,TO8J 4YD,United Kingdom
20134,Married,Male,20000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,44,No,No,0.00184331380296499,20134,-24.54226,155.42253,Llandrindod Wells,LN7Q 6FQ,United Kingdom
11554,Single,Female,10000,0,High School,Manual,Yes,2,0-1 Miles,Europe,80,No,No,0.0168562214821577,11554,-85.08408,-10.17098,Brest,62682,France
28373,Single,Male,10000,4,Partial High School,Manual,No,2,0-1 Miles,Europe,40,No,No,0.0112754348665476,28373,-79.68947,-30.59661,Cherbourg-Octeville,45556,France
13538,Single,Female,20000,0,Partial College,Manual,Yes,1,1-2 Miles,Europe,47,Yes,No,0.0198852606117725,13538,-68.39974,-60.13841,Arbroath,O0 8IW,United Kingdom
24695,Single,Male,30000,0,High School,Manual,No,1,1-2 Miles,Europe,28,No,No,0.00147997064050287,24695,10.20165,-155.2632,Poitiers,63079,France
15662,Married,Female,30000,0,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,46,Yes,Yes,0.997502326965332,15662,79.86561,-157.78928,Lehrte,17262,Germany
28915,Single,Male,80000,1,High School,Management,Yes,3,10+ Miles,Europe,57,No,No,5.67541501368396E-05,28915,-36.23893,-82.21465,Besan�on,59655,France
12482,Single,Male,10000,2,Partial High School,Manual,Yes,1,0-1 Miles,Europe,42,No,No,0.0535448528826237,12482,4.92643,-167.45474,Pontarlier,36885,France
11486,Single,Female,10000,0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,35,No,No,0.00918630696833134,11486,1.47406,157.07151,Llandovery,WX5 1JJ,United Kingdom
12865,Married,Female,20000,0,High School,Manual,No,1,2-5 Miles,Europe,30,No,No,0.00069979828549549,12865,-16.22165,128.65402,Boulogne-sur-Mer,56308,France
25505,Married,Male,30000,4,Partial College,Clerical,Yes,3,0-1 Miles,Europe,27,No,No,0.000210247308132239,25505,29.23942,87.38458,Wismar,69421,Germany
25569,Single,Male,10000,0,Partial College,Manual,No,2,0-1 Miles,Europe,63,No,No,0.184219360351563,25569,-23.02149,-49.56029,Kaiserslauter,64840,Germany
24559,Married,Female,80000,2,Partial College,Professional,Yes,2,2-5 Miles,Europe,53,No,No,0.0694972574710846,24559,70.37037,-162.0585,Al�s,45141,France
15452,Married,Female,10000,0,Bachelors,Manual,Yes,0,0-1 Miles,Europe,48,No,No,0.000426055659772828,15452,-41.72121,-135.12547,Istres,22991,France
